fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
6.72;0.315;0.408;10.08;0.009;37.9;182.0;0.99265;2.96;0.44;10.27;7
7.86;0.156;0.408;0.6;0.043;2;69.2;0.99539;3.2;0.67;10.39;6
4.95;0.349;0.406;4.66;0.029;50.5;201.2;0.99017;3.28;0.64;11.12;6
7.1;0.284;0.22;3.76;0.059;48.9;104.0;0.99335;3.14;0.6;9.12;5
6.89;0.269;0.394;0.89;0.068;30.4;143.6;0.99478;3.14;0.37;11.41;3
5.24;0.16;0.165;0.62;0.062;11.5;26.4;0.99446;3.12;0.53;11.02;6
7.34;0.381;0.42;9.43;0.049;25.6;145.3;0.99777;3.27;0.62;10.19;6
7.87;0.36;0.224;2.05;0.069;31.7;132.2;0.99388;3.23;0.49;9.54;6
7.46;0.342;0.371;0.6;0.065;29.2;220.1;0.99509;3.2;0.42;13.4;7
6.44;0.351;0.483;0.6;0.019;74.4;143.1;0.99295;3.4;0.59;10.06;6
7.98;0.262;0.247;7.22;0.065;50.5;143.9;0.99347;3.13;0.64;12.15;5
6.14;0.234;0.492;8.21;0.038;37.5;66.7;0.99761;3.31;0.46;12.03;7
6.44;0.48;0.357;7.39;0.069;45.6;83.5;0.99259;3.3;0.5;8.57;6
8.82;0.272;0.308;12.06;0.045;28.1;127.6;0.99529;3.27;0.39;8.84;6
6.84;0.501;0.347;14.47;0.043;33.7;159.6;0.9905;3.51;0.42;10.86;5
5.75;0.292;0.183;5.22;0.074;32.6;58.1;0.99146;3.09;0.38;9.08;6
7.51;0.39;0.314;6.16;0.052;37.5;115.2;0.9969;3.22;0.68;8.71;5
8.14;0.233;0.453;9.39;0.055;32.0;124.6;0.99076;3.09;0.54;11.18;4
6.67;0.39;0.2;10.55;0.019;9.8;128.2;0.99644;3.22;0.36;11.43;7
6.45;0.359;0.34;9.75;0.079;43.9;123.0;0.99391;3.2;0.54;10.61;6
6.37;0.427;0.176;16.53;0.038;40.2;102.2;0.99344;3.12;0.77;11.6;7
6.49;0.188;0.288;7.98;0.057;23.3;147.7;0.99417;3.08;0.61;12.23;6
6.71;0.339;0.343;8.46;0.014;5.7;165.3;0.99628;3.22;0.5;11.3;6
5.84;0.405;0.23;1.96;0.032;46.9;159.1;0.99491;3.26;0.56;11.27;6
5.46;0.234;0.428;3.71;0.047;45.9;90.3;0.99627;2.74;0.54;11.38;5
6.87;0.262;0.359;8.48;0.087;18.2;112.5;0.99232;3.44;0.5;10.37;5
5.76;0.352;0.485;8.39;0.037;26.1;102.2;0.99163;2.99;0.5;12.28;5
6.87;0.198;0.28;8.7;0.053;44.3;103.7;0.99351;3.07;0.35;10.58;6
7.56;0.262;0.311;0.6;0.012;10.1;143.4;0.99643;3.23;0.31;11.17;5
6.79;0.419;0.293;0.6;0.056;28.7;134.7;0.99278;3.3;0.47;8.18;6
6.94;0.229;0.276;14.57;0.056;57.4;219.8;0.99047;2.99;0.22;9.35;6
7.23;0.336;0.361;0.6;0.055;27.7;149.2;0.99437;3.1;0.64;11.5;5
6.03;0.248;0.507;10.03;0.057;38.6;157.3;0.99462;3.0;0.51;10.75;6
6.77;0.173;0.352;4.99;0.056;41.6;184.9;0.99014;3.14;0.55;10.8;7
6.17;0.269;0.209;5.97;0.054;31.6;132.9;0.99568;3.18;0.51;12.51;6
7.1;0.165;0.56;0.69;0.034;43.4;125.2;0.9942;3.42;0.51;11.43;6
6.31;0.179;0.212;11.17;0.064;49.2;203.9;0.99295;3.37;0.59;11.07;6
8.07;0.091;0.227;4.51;0.059;30.4;136.5;0.99596;3.26;0.63;8.87;7
7.31;0.369;0.3;11.58;0.076;9.3;166.5;0.99192;3.25;0.37;11.58;6
6.82;0.491;0.272;0.6;0.049;28.4;105.7;0.99404;2.98;0.58;10.38;6
6.61;0.379;0.447;14.39;0.016;22.8;142.7;0.99345;3.12;0.52;11.78;5
6.88;0.197;0.29;1.92;0.042;59.5;188.3;0.99696;3.24;0.58;11.47;6
5.72;0.285;0.346;10.81;0.07;37.8;144.0;0.99172;3.41;0.33;11.95;5
7.34;0.377;0.204;9.03;0.038;38.6;104.0;0.99021;3.2;0.66;8.26;6
6.84;0.267;0.609;0.6;0.042;16.6;167.8;0.99198;3.27;0.42;9.75;5
6.08;0.206;0.214;11.02;0.059;17.9;45.0;0.99567;3.18;0.5;11.84;6
7.01;0.306;0.162;3.14;0.032;60.0;104.5;0.99586;3.19;0.47;11.08;6
7.97;0.38;0.162;8.3;0.024;41.7;138.8;0.99744;3.39;0.61;12.37;7
7.89;0.177;0.192;5.71;0.043;52.0;136.2;1.00176;3.09;0.47;10.53;6
5.97;0.259;0.322;7.15;0.033;56.3;130.8;0.99001;3.32;0.38;9.06;6
7.57;0.163;0.329;17.71;0.081;13.2;130.8;0.99361;3.52;0.47;10.15;5
8.16;0.316;0.284;0.6;0.02;53.5;168.7;0.99421;3.24;0.35;8.39;3
7.44;0.334;0.227;10.02;0.052;15.0;114.2;0.98961;3.48;0.58;10.82;6
7.85;0.174;0.184;10.19;0.05;47.9;152.7;0.99385;3.24;0.29;11.96;6
6.24;0.103;0.396;13.09;0.067;47.6;145.8;0.99653;3.11;0.61;11.07;4
7.96;0.384;0.265;4.69;0.062;60.4;190.3;0.99177;3.23;0.71;12.04;4
7.99;0.164;0.266;2.08;0.019;19.1;120.9;0.99239;3.14;0.37;11.67;6
7.48;0.398;0.317;4.5;0.05;6.6;103.9;0.99188;3.28;0.48;9.02;6
7.02;0.309;0.466;0.6;0.059;23.8;167.1;0.99373;3.24;0.59;8.92;6
6.58;0.225;0.359;3.09;0.061;36.2;170.3;0.99114;2.98;0.4;10.45;6
6.65;0.241;0.49;1.98;0.043;39.7;116.2;0.99061;3.17;0.61;8.91;5
6.51;0.347;0.142;15.32;0.048;29.9;159.3;0.99486;3.11;0.49;9.21;6
6.46;0.217;0.44;8.46;0.045;29.3;101.5;0.99953;3.1;0.56;11.22;7
7.23;0.214;0.35;11.8;0.032;17.6;119.5;0.99835;3.0;0.37;8.91;5
7.92;0.133;0.538;3.61;0.009;42.7;158.4;0.99354;3.32;0.4;10.92;6
7.19;0.148;0.111;9.2;0.082;52.3;155.7;0.99501;3.22;0.57;8.78;5
7.29;0.419;0.081;7.13;0.066;31.8;93.5;0.9891;3.13;0.37;8.48;7
7.12;0.323;0.078;13.39;0.033;18.6;114.4;0.99064;3.36;0.31;11.36;6
6.17;0.301;0.182;1.32;0.015;58.5;163.5;0.9989;3.4;0.51;10.02;7
7.22;0.267;0.399;2.88;0.016;15.8;194.0;0.98865;2.93;0.58;12.65;6
6.89;0.203;0.32;5.81;0.08;38.8;106.9;0.99431;3.26;0.51;8.75;5
6.9;0.353;0.275;6.32;0.036;59.5;166.5;0.99663;3.11;0.52;10.57;6
5.61;0.219;0.221;0.6;0.071;23.0;200.6;0.98892;3.23;0.59;8.57;6
6.79;0.385;0.233;11.53;0.064;28.0;141.6;0.99397;3.3;0.6;9.62;6
5.75;0.132;0.295;3.0;0.071;64.2;254.2;0.99931;3.11;0.49;9.8;5
6.11;0.192;0.322;2.54;0.042;63.4;79.6;0.99751;3.18;0.5;10.57;7
6.34;0.127;0.32;5.52;0.041;38.7;114.9;0.99868;3.22;0.39;9.18;6
6.28;0.292;0.399;10.07;0.03;19.4;82.3;0.99736;3.03;0.52;11.36;7
7.89;0.097;0.194;11.82;0.053;25.4;230.7;0.99453;3.23;0.5;12.67;6
7.35;0.377;0.387;6.71;0.047;66.3;107.9;0.99311;3.18;0.17;9.93;5
6.64;0.201;0.207;15.39;0.035;29.0;114.1;0.99018;3.23;0.75;10.04;6
5.7;0.424;0.444;1.47;0.063;22.6;98.6;0.99461;3.11;0.6;11.84;6
5.44;0.512;0.341;2.09;0.013;42.0;136.5;0.99732;3.33;0.49;10.41;7
6.53;0.305;0.334;2.67;0.069;42.3;210.2;0.99421;3.49;0.25;11.67;6
6.34;0.222;0.433;11.37;0.082;33.1;166.7;0.99642;3.25;0.9;10.39;4
6.07;0.264;0.212;0.62;0.048;48.9;100.7;0.988;3.23;0.59;11.58;7
7.25;0.502;0.199;8.94;0.035;21.6;191.2;0.99629;3.38;0.35;11.99;5
8.47;0.335;0.441;0.79;0.057;34.4;132.4;0.99338;3.1;0.46;10.1;6
7.06;0.222;0.169;4.14;0.03;11.3;139.9;0.99398;3.14;0.64;11.08;5
5.84;0.216;0.485;3.5;0.048;25.1;190.2;0.99149;3.19;0.42;10.27;6
7.85;0.247;0.222;16.9;0.092;15.5;119.7;0.999;3.47;0.67;9.44;6
7.48;0.055;0.204;14.56;0.088;57.6;73.6;0.99322;3.24;0.44;10.41;5
7.87;0.26;0.572;8.91;0.042;39.2;133.0;0.99213;3.16;0.67;11.77;6
8.7;0.349;0.262;4.81;0.048;35.6;146.1;0.99525;3.27;0.62;11.91;5
6.65;0.251;0.104;5.96;0.063;38.4;37.5;0.99056;3.01;0.58;8.25;5
9.14;0.339;0.234;7.01;0.057;19.8;122.8;0.99438;3.17;0.65;9.99;4
7.28;0.337;0.39;10.81;0.043;26.3;121.8;0.99026;3.08;0.59;10.97;8
5.7;0.249;0.232;12.19;0.024;45.4;70.8;0.99154;3.53;0.6;10.22;6
7.02;0.163;0.447;7.91;0.078;18.2;115.0;0.99595;3.29;0.46;10.29;6
7.12;0.164;0.4;0.6;0.037;14.3;207.1;0.99558;3.43;0.48;11.32;5
6.82;0.206;0.439;4.64;0.024;30.1;162.0;0.99663;3.03;0.49;9.7;5
7.3;0.39;0.532;8.55;0.023;33.7;137.7;0.98989;3.18;0.5;12.63;6
7.0;0.142;0.379;15.73;0.046;48.0;182.9;0.99351;3.08;0.43;9.38;6
6.68;0.3;0.231;21.62;0.072;45.6;143.6;0.9936;3.36;0.49;10.35;6
6.49;0.497;0.344;0.6;0.015;24.6;49.3;0.99618;3.11;0.49;11.56;6
6.72;0.409;0.25;6.88;0.046;31.5;134.5;0.99161;3.25;0.54;10.48;5
7.72;0.392;0.712;6.87;0.06;36.9;104.4;0.99301;3.02;0.69;11.39;5
7.57;0.218;0.169;6.79;0.062;2;142.9;0.9941;3.09;0.54;8.62;5
7.62;0.392;0.248;4.52;0.061;22.7;157.2;0.99706;3.17;0.63;11.16;5
6.16;0.254;0.283;10.96;0.053;37.2;165.8;0.99339;3.05;0.42;13.46;5
6.95;0.004;0.401;0.6;0.025;19.3;130.6;0.99508;3.02;0.27;9.87;6
7.51;0.299;0.465;14.85;0.053;42.5;158.9;0.99575;3.06;0.53;11.77;6
7.31;0.277;0.424;8.69;0.009;42.0;124.5;0.98901;3.19;0.3;10.48;6
7.24;0.354;0.351;16.55;0.087;25.8;103.3;0.99817;3.21;0.63;11.09;5
7.16;0.214;0.356;2.8;0.031;24.9;201.2;0.99622;3.31;0.45;11.59;6
7.0;0.231;0.298;11.23;0.009;30.3;95.9;0.99476;3.46;0.76;9.53;5
7.16;0.094;0.183;5.14;0.064;31.4;82.8;0.99983;3.07;0.35;11.62;7
7.13;0.2;0.401;8.18;0.036;47.6;199.1;0.9958;3.26;0.3;10.89;6
5.73;0.306;0.511;9.55;0.045;38.9;131.1;0.99626;3.33;0.41;10.04;5
5.68;0.35;0.256;8.23;0.041;59.3;153.0;0.99868;3.54;0.43;10.57;6
6.48;0.37;0.31;4.1;0.035;18.4;202.7;0.99863;3.45;0.44;11.23;5
6.54;0.359;0.416;5.55;0.038;54.3;155.0;0.99456;3.4;0.57;11.89;5
6.55;0.262;0.297;9.58;0.009;42.6;145.9;0.99446;3.31;0.59;10.46;6
6.86;0.202;0.468;0.6;0.022;27.5;158.5;0.99393;3.32;0.83;10.75;4
6.98;0.182;0.366;2.84;0.016;36.1;191.6;0.99077;3.14;0.59;12.06;6
7.23;0.182;0.37;7.07;0.084;32.1;195.7;0.9936;3.09;0.34;11.54;6
6.76;0.314;0.317;3.62;0.053;14.7;152.2;0.99468;3.2;0.63;11.02;5
7.23;0.278;0.278;6.56;0.067;47.1;160.0;0.99481;3.24;0.35;10.17;6
6.87;0.303;0.258;5.35;0.041;2;114.1;0.99078;3.15;0.33;10.92;5
8.44;0.142;0.262;16.66;0.073;22.7;142.6;0.99365;3.21;0.49;8.86;5
5.89;0.288;0.359;6.7;0.058;44.8;123.2;0.98889;3.51;0.44;9.25;5
7.09;0.16;0.495;8.48;0.014;43.2;106.6;0.99541;3.34;0.44;10.42;5
7.12;0.114;0.178;0.6;0.04;47.7;100.5;0.9971;3.28;0.58;9.3;6
8.18;0.165;0.375;6.86;0.07;31.9;119.0;0.99412;3.01;0.44;10.85;6
6.12;0.227;0.415;10.23;0.07;2;110.6;0.99477;3.33;0.51;10.66;6
7.22;0.346;0.223;2.77;0.113;40.0;158.5;0.99136;2.87;0.5;9.5;6
7.49;0.313;0.242;9.53;0.031;35.7;145.4;0.99647;3.17;0.45;8.45;6
7.24;0.346;0.494;3.4;0.059;38.7;195.4;0.99889;3.18;0.56;13.2;5
7.48;0.291;0.276;12.21;0.019;26.2;217.9;0.99005;3.23;0.63;10.67;4
6.25;0.166;0.298;0.61;0.027;25.4;156.0;0.99682;2.98;0.43;10.15;7
7.09;0.124;0.39;5.59;0.03;20.0;173.9;0.99495;3.2;0.53;10.84;6
6.7;0.226;0.188;11.23;0.058;42.2;156.3;0.9904;3.21;0.63;10.71;6
4.67;0.128;0.301;7.37;0.055;21.7;82.9;0.99532;3.25;0.31;9.22;6
5.53;0.248;0.497;5.16;0.041;53.4;211.0;0.99521;3.24;0.45;12.88;7
7.64;0.271;0.322;0.6;0.036;33.6;242.1;0.99113;3.03;0.54;9.25;7
5.91;0.25;0.215;7.07;0.115;37.6;156.3;0.98705;2.95;0.42;11.36;7
6.8;0.111;0.464;10.52;0.034;27.8;181.7;0.99216;3.43;0.61;11.09;6
8.45;0.153;0.131;12.27;0.055;60.2;117.2;0.99554;3.26;0.55;9.21;6
6.31;0.281;0.304;3.55;0.016;55.0;122.3;0.99107;3.4;0.64;12.01;6
7.39;0.275;0.367;8.91;0.031;30.7;129.7;0.99223;3.2;0.43;11.31;6
6.55;0.34;0.245;0.6;0.053;24.1;92.2;0.9917;3.19;0.43;9.52;6
6.93;0.232;0.292;13.83;0.026;41.6;125.7;0.99441;3.14;0.34;9.32;5
7.08;0.253;0.311;0.6;0.062;31.2;94.0;0.99413;3.34;0.73;12.1;6
4.5;0.255;0.353;4.7;0.025;23.4;124.0;0.99371;3.47;0.47;8.97;5
7.54;0.333;0.361;0.6;0.084;36.9;96.2;0.99456;3.12;0.4;10.87;6
6.78;0.249;0.237;11.31;0.026;11.9;151.5;0.99466;3.17;0.65;10.35;7
6.58;0.172;0.166;0.6;0.021;71.4;177.9;0.99259;3.13;0.49;11.37;6
8.93;0.379;0.281;3.67;0.048;23.2;142.4;0.99388;3.21;0.58;10.0;6
6.02;0.148;0.385;5.63;0.012;11.9;154.7;0.99217;3.25;0.38;11.18;5
6.57;0.195;0.575;11.67;0.061;26.6;108.9;0.99371;3.31;0.72;10.07;5
6.24;0.148;0.388;9.82;0.059;8.7;195.9;0.99419;3.06;0.53;10.93;6
6.62;0.132;0.318;11.61;0.043;31.8;196.2;0.99276;3.16;0.42;10.54;6
6.37;0.073;0.23;7.29;0.052;27.3;206.7;0.98627;3.11;0.34;8.22;6
6.77;0.469;0.454;6.61;0.041;40.5;178.1;0.99259;3.13;0.18;8.75;4
7.45;0.258;0.246;9.74;0.009;15.4;115.1;0.99486;3.26;0.58;10.65;6
7.67;0.309;0.359;10.3;0.012;44.4;198.0;0.99673;2.96;0.51;9.48;5
6.53;0.236;0.461;6.46;0.062;60.6;134.9;0.99594;3.27;0.33;9.65;5
6.7;0.303;0.447;14.08;0.033;8.4;200.6;0.99398;3.23;0.3;11.4;7
7.14;0.346;0.224;4.49;0.037;29.1;134.2;0.99454;3.17;0.59;11.31;6
5.89;0.471;0.296;0.6;0.009;53.1;19.2;0.98922;3.0;0.68;9.38;7
6.86;0.384;0.537;0.6;0.029;42.4;129.9;0.99521;3.29;0.4;11.82;7
7.11;0.269;0.332;7.07;0.009;30.4;157.8;0.9907;3.18;0.8;9.07;6
6.2;0.213;0.111;15.46;0.019;45.0;113.2;0.99251;3.42;0.51;8.18;6
7.28;0.417;0.159;4.88;0.049;48.8;89.6;0.99503;3.16;0.57;10.31;6
7.44;0.043;0.454;4.11;0.033;51.9;109.9;0.99648;3.09;0.64;12.27;6
7.48;0.323;0.341;2.18;0.047;10.2;112.1;0.99503;3.3;0.57;13.59;6
6.28;0.196;0.311;6.28;0.096;29.6;96.5;0.99987;3.03;0.33;8.89;7
7.57;0.29;0.444;15.47;0.058;35.3;105.1;0.99568;3.36;0.68;11.53;6
7.22;0.356;0.238;7.82;0.057;37.2;217.8;0.99605;3.31;0.38;13.66;6
4.59;0.324;0.438;9.36;0.023;41.2;80.3;0.99415;3.08;0.4;9.23;6
5.95;0.348;0.447;7.99;0.037;49.5;219.1;0.99468;3.25;0.5;10.63;6
5.95;0.244;0.304;8.94;0.016;49.5;138.7;0.99922;3.05;0.63;12.49;6
5.86;0.309;0.336;4.79;0.05;50.1;200.3;0.99976;3.19;0.41;10.18;6
7.49;0.272;0.478;0.6;0.025;32.9;108.0;0.98963;3.14;0.54;11.22;6
6.01;0.332;0.477;0.6;0.031;39.1;171.2;0.99629;3.16;0.6;9.25;6
7.06;0.354;0.258;11.54;0.038;33.4;149.7;0.98905;2.97;0.62;9.65;7
6.76;0.395;0.351;1.53;0.043;49.1;140.7;0.99645;3.05;0.49;8.47;6
6.0;0.204;0.357;6.94;0.041;35.6;106.9;0.9916;3.29;0.46;10.55;7
8.52;0.306;0.234;8.64;0.037;52.5;144.0;0.99523;3.12;0.61;11.07;5
8.25;0.128;0.222;5.42;0.041;51.8;82.3;0.99483;3.05;0.41;11.65;5
6.68;0.354;0.347;20.87;0.056;11.8;110.1;0.99505;3.51;0.42;10.94;6
6.52;0.419;0.317;12.91;0.029;78.0;147.4;0.99395;3.23;0.68;10.5;5
6.71;0.095;0.16;2.07;0.031;48.9;195.6;0.99618;3.03;0.4;10.3;8
5.27;0.318;0.363;10.93;0.029;35.2;92.0;0.99674;3.12;0.65;11.43;6
6.52;0.298;0.225;0.66;0.013;33.5;129.3;0.99728;3.06;0.43;9.26;6
5.66;0.396;0.209;11.26;0.048;46.9;170.5;0.99795;3.16;0.65;10.7;5
6.59;0.126;0.33;5.99;0.061;59.4;45.5;0.99415;3.27;0.41;11.49;6
5.77;0.082;0.46;7.94;0.049;67.0;173.9;0.99114;3.16;0.45;11.49;7
7.11;0.408;0.446;9.39;0.045;19.9;135.9;0.99652;3.16;0.55;11.15;5
7.91;0.49;0.361;8.54;0.037;30.1;65.2;0.99187;3.2;0.46;10.91;7
6.27;0.125;0.247;8.82;0.063;20.5;129.1;0.99592;3.52;0.44;12.14;4
7.43;0.219;0.426;5.05;0.099;22.3;156.6;0.9951;3.06;0.74;9.63;6
6.51;0.324;0.446;10.75;0.025;66.0;143.5;0.99303;3.08;0.44;12.16;5
5.87;0.446;0.708;10.89;0.043;46.8;62.3;0.99543;3.18;0.3;11.02;5
4.9;0.221;0.404;8.44;0.009;26.7;213.5;0.99744;3.21;0.31;13.63;5
6.75;0.273;0.453;5.94;0.08;45.7;135.4;0.9952;3.15;0.4;9.77;6
8.11;0.046;0.467;0.6;0.045;27.5;172.4;0.99501;3.09;0.5;10.95;6
7.04;0.342;0.382;2.8;0.073;13.9;201.2;0.99652;3.15;0.53;10.61;5
7.75;0.285;0.497;10.59;0.07;20.7;171.5;0.99201;3.09;0.43;10.63;6
6.12;0.335;0.225;6.37;0.027;49.7;135.6;0.99502;2.95;0.55;12.01;5
8.39;0.204;0.244;3.72;0.064;40.2;189.7;0.99605;3.18;0.44;10.0;6
7.04;0.172;0.451;5.56;0.037;61.8;164.1;0.99651;2.99;0.43;10.4;6
7.77;0.4;0.279;7.97;0.069;2;148.6;0.99502;3.24;0.39;10.02;6
6.46;0.344;0.199;4.3;0.054;11.7;127.5;0.98862;3.2;0.44;8.54;4
6.43;0.255;0.387;0.6;0.075;26.0;66.6;0.99425;3.03;0.45;10.3;4
6.38;0.421;0.29;9.8;0.037;24.7;180.3;0.99774;3.39;0.24;9.5;5
6.44;0.346;0.409;13.81;0.078;42.4;41.8;0.9935;3.04;0.35;11.55;6
7.8;0.375;0.346;6.1;0.051;43.5;60.8;0.99376;3.35;0.43;11.32;6
5.4;0.333;0.276;0.6;0.027;58.1;223.4;0.99488;2.92;0.26;9.56;6
6.47;0.252;0.258;10.57;0.058;24.2;109.9;0.99472;3.09;0.36;9.96;7
5.23;0.35;0.226;12.8;0.072;22.9;146.4;0.99297;2.9;0.67;9.95;7
7.07;0.29;0.312;8.34;0.051;33.7;110.8;0.989;3.42;0.34;10.7;6
5.21;0.345;0.338;0.6;0.047;38.3;104.1;0.99845;3.15;0.27;8.33;6
6.65;0.262;0.18;12.66;0.037;27.2;191.3;0.99405;3.07;0.56;8.65;7
6.94;0.385;0.184;3.87;0.087;6.6;113.5;0.99513;3.37;0.54;10.42;6
6.42;0.097;0.343;6.17;0.072;4.3;130.0;0.98894;3.14;0.54;9.56;6
7.9;0.448;0.214;11.92;0.029;13.9;155.8;0.99273;3.39;0.39;12.2;5
6.02;0.293;0.423;7.75;0.069;19.8;135.9;0.99154;3.16;0.6;10.05;7
6.21;0.187;0.24;3.11;0.034;54.6;105.0;0.9943;3.16;0.59;9.52;5
6.51;0.236;0.397;10.52;0.039;18.6;200.3;0.99197;3.38;0.65;9.63;6
5.95;0.252;0.282;19.45;0.075;44.8;179.6;0.99346;3.45;0.32;9.53;5
7.17;0.277;0.273;2.01;0.029;34.8;168.6;0.99187;3.1;0.41;12.42;6
5.24;0.36;0.234;2.87;0.033;28.0;122.3;0.98746;3.55;0.58;9.65;5
7.65;0.329;0.229;6.89;0.052;36.1;100.6;0.98977;3.22;0.53;11.39;5
6.65;0.401;0.331;2.06;0.039;26.5;98.7;0.99658;3.02;0.43;10.46;5
8.07;0.401;0.419;5.07;0.046;46.8;139.8;0.99722;3.09;0.69;11.57;7
6.27;0.306;0.375;0.6;0.016;51.8;169.4;0.99569;3.18;0.61;11.43;5
6.91;0.17;0.438;0.6;0.063;64.1;105.2;0.99018;3.32;0.45;10.52;5
7.37;0.497;0.395;2.97;0.037;31.7;114.1;0.9896;3.25;0.39;8.89;6
7.25;0.309;0.225;20.17;0.062;65.5;67.1;0.99872;3.14;0.59;9.07;6
5.29;0.208;0.273;1.44;0.066;20.1;159.5;0.99494;3.24;0.57;11.62;6
6.56;0.196;0.326;2.03;0.061;10.5;87.4;0.99676;2.94;0.66;11.57;6
6.5;0.259;0.201;6.22;0.04;39.8;80.1;0.99198;3.11;0.68;9.92;5
6.54;0.459;0.493;4.08;0.037;37.0;66.7;0.98971;3.17;0.42;9.32;6
6.1;0.317;0.225;16.21;0.025;37.2;119.2;0.99791;3.05;0.35;9.83;8
6.3;0.175;0.391;1.8;0.047;16.8;167.5;0.9986;3.12;0.53;9.66;6
7.63;0.209;0.51;3.82;0.043;43.2;152.4;0.9979;2.72;0.57;10.2;7
6.5;0.209;0.228;11.85;0.017;25.3;116.5;0.99112;2.95;0.4;8.92;6
7.78;0.49;0.194;7.57;0.038;39.9;104.6;0.99762;3.17;0.36;11.77;7
7.43;0.229;0.394;4.91;0.035;48.8;97.9;0.99672;3.16;0.69;10.75;6
7.21;0.092;0.171;6.99;0.056;21.3;76.5;0.99396;3.12;0.53;11.72;7
6.23;0.243;0.29;7.46;0.058;41.6;205.9;0.99499;2.98;0.4;10.87;6
6.83;0.459;0.465;6.29;0.042;22.6;201.1;0.99341;2.92;0.5;10.91;5
6.28;0.13;0.268;0.6;0.015;23.5;135.0;0.99669;3.14;0.49;10.17;6
7.42;0.452;0.373;7.6;0.027;56.2;131.8;0.99329;3.39;0.61;11.78;7
6.51;0.275;0.365;0.6;0.037;44.4;185.3;0.99347;3.25;0.54;10.1;6
5.84;0.415;0.347;12.77;0.054;13.5;78.2;0.99552;3.13;0.55;8.0;6
8.39;0.235;0.233;1.28;0.042;16.6;141.6;0.9965;3.33;0.48;11.03;5
7.34;0.102;0.337;0.6;0.059;40.3;64.0;0.99;3.13;0.61;9.89;6
7.93;0.412;0.113;3.27;0.078;32.8;94.9;0.99473;2.88;0.58;10.21;8
7.33;0.439;0.511;5.14;0.021;3.0;124.2;0.99208;3.05;0.61;11.38;5
5.95;0.332;0.204;10.97;0.043;59.3;118.3;0.99439;3.43;0.59;8.0;6
6.99;0.225;0.129;6.03;0.009;60.9;200.0;0.99732;3.01;0.24;10.72;5
6.37;0.23;0.245;9.06;0.064;55.3;112.2;0.99493;3.01;0.51;9.86;5
6.32;0.22;0.536;5.15;0.03;39.3;109.9;0.99188;3.12;0.55;8.9;5
7.95;0.321;0.307;13.53;0.068;2.9;121.7;0.99627;3.11;0.55;13.21;5
8.1;0.246;0.385;9.1;0.06;13.6;184.4;0.99637;2.84;0.59;9.57;5
7.16;0.292;0.238;4.32;0.046;28.6;153.8;0.99516;3.2;0.45;9.73;5
6.82;0.313;0.397;8.25;0.053;45.4;116.8;0.99527;2.88;0.48;9.7;7
7.28;0.403;0.379;13.84;0.044;27.2;140.5;0.98901;3.12;0.36;11.92;6
5.63;0.293;0.317;4.66;0.009;56.9;125.9;0.99401;2.91;0.43;10.2;5
7.01;0.095;0.333;7.02;0.062;40.0;116.0;0.99646;3.01;0.51;9.6;6
6.51;0.405;0.363;7.09;0.039;10.0;146.1;0.99851;2.94;0.65;10.97;8
5.81;0.246;0.136;4.15;0.033;56.6;195.4;0.99869;3.19;0.35;9.45;5
8.37;0.362;0.282;5.55;0.024;48.2;96.7;0.99239;3.31;0.5;11.33;5
7.36;0.162;0.234;4.17;0.053;64.9;64.0;0.9938;3.2;0.54;11.66;6
6.89;0.152;0.219;6.08;0.045;37.7;202.8;0.98883;3.22;0.68;9.91;6
7.3;0.233;0.509;4.87;0.04;19.8;163.6;0.996;3.1;0.57;11.05;7
6.43;0.327;0.293;2.05;0.059;37.0;149.9;0.99446;3.21;0.44;11.29;5
6.52;0.22;0.461;1.13;0.02;32.9;135.7;0.995;3.46;0.57;9.48;6
5.19;0.287;0.309;3.24;0.031;51.8;213.5;0.99052;3.16;0.55;12.12;4
6.15;0.361;0.401;2.83;0.042;21.0;97.9;0.99305;3.29;0.42;11.14;6
5.33;0.332;0.1;9.07;0.039;37.7;115.3;0.99539;3.02;0.74;12.08;7
5.23;0.142;0.382;11.72;0.011;23.0;101.5;0.99418;3.3;0.56;11.96;6
7.49;0.137;0.233;13.75;0.009;35.3;177.1;0.99391;3.21;0.39;10.22;5
7.87;0.211;0.566;0.6;0.061;47.1;94.2;0.99696;3.18;0.63;8.65;5
7.92;0.321;0.482;0.6;0.028;52.6;197.3;0.99055;3.13;0.52;11.61;8
7.45;0.194;0.352;2.4;0.052;34.6;94.2;0.99051;3.23;0.51;9.83;6
6.23;0.239;0.182;16.73;0.03;9.4;87.3;0.99202;3.18;0.66;9.39;6
6.71;0.332;0.235;0.62;0.03;72.5;88.8;0.99338;3.04;0.5;11.15;6
6.64;0.27;0.348;0.94;0.023;42.1;99.0;0.99208;3.19;0.41;8.4;5
6.23;0.297;0.468;9.78;0.079;36.3;92.4;0.99339;3.13;0.67;9.82;8
7.61;0.367;0.266;7.97;0.052;18.6;198.9;0.9931;3.24;0.56;10.72;6
8.12;0.331;0.356;0.6;0.012;35.1;179.8;0.99529;2.92;0.66;9.02;7
5.1;0.479;0.329;10.02;0.065;26.8;125.9;0.99532;3.09;0.61;8.85;6
7.77;0.378;0.411;6.77;0.081;63.8;160.8;0.99552;3.1;0.28;10.06;6
